16.41.7|Hoo hoo! Why, this is... a snapping turtle!|Hoo hoo! Why, this is... a snapping turtle!
6.93.1|I never thought I'd lay eyes upon such a well-preserved sabertooth tail.|I never thought I'd lay eyes upon such a well-preserved sabertooth tail.
41.77.6|Eeek!  A great purple emperor! What a wretched thing...|Eeek!  A great purple emperor! What a wretched thing...
22.67.6|In order to hide from much larger dinosaurs, it was less than four inches long and quite unobtrusive.|In order to hide from much larger dinosaurs, it was less than four inches long and quite unobtrusive.
47.54.10|If only I could take it off your hands. Alas, we already have one, so I must return it to your care.|If only I could take it off your hands. Alas, we already have one, so I must return it to your care.
39.64.4|A coprolite... quite remarkable indeed.|A coprolite... quite remarkable indeed.
20.95.6|How to put this gently? Ah yes... BEWARE the giant water bug!|How to put this gently? Ah yes... BEWARE the giant water bug!
36.60.9|Creepy cooperation, I Say...|Creepy cooperation, I Say...
1.26.9|I wonder...would you, perhaps, consider donating this ancient relic to the cause?|I wonder...would you, perhaps, consider donating this ancient relic to the cause?
47.70.11|They are also ingenious hunters, sometimes taking advantage of other predators to distract their prey.|They are also ingenious hunters, sometimes taking advantage of other predators to distract their prey.
14.103.5|Because different species lived at different times, their shells are sometimes used as "index fossils."|Because different species lived at different times, their shells are sometimes used as "index fossils."
5.24.1|Hooooo... WH O ? !|Hooooo... WH O ? !
33.57.8|Alas, you have no unknown fossils for me to inspect.|Alas, you have no unknown fossils for me to inspect.
20.68.6|Ah, Mammoths, the bad boys—and girls!—of the ancient-mammal world. So woolly! So unkempt!|Ah, Mammoths, the bad boys—and girls!—of the ancient-mammal world. So woolly! So unkempt!
14.75.1|Just look at how tiny it is! And how very filled with...neon!|Just look at how tiny it is! And how very filled with...neon!
15.75.1|The main difference between them? Size. Deinonychus was about seven feet tall and weighed 160 pounds.|The main difference between them? Size. Deinonychus was about seven feet tall and weighed one hundred and sixty pounds.
4.58.5|Be warned, there is nowhere one might hide from the mole cricket.|Be warned, there is nowhere one might hide from the mole cricket.
1.11.2|Il am exceedingly interested in the ecosystem of this island, thus I have come to conduct research, if you will.|Il am exceedingly interested in the ecosystem of this island, thus I have come to conduct research, if you will.
2.23.2|I'm terribly jealous. I only hope I can convince you to donate these and help expand our little museum.|I'm terribly jealous. I only hope I can convince you to donate these and help expand our little museum.
4.83.6|Though eating parasites does not sound like a happy childhood... Is that why the fish is so bitter?|Though eating parasites does not sound like a happy childhood... Is that why the fish is so bitter?
12.92.6|Now, might I interest you in a few fascinating facts about your barred knifejaw?|Now, might I interest you in a few fascinating facts about your barred knifejaw?
2.23.3|In the meantime, I shall return them to you. But do think on what I said! Hoo hoo!|In the meantime, I shall return them to you. But do think on what I said! Hoo hoo!
1.11.3|Aha! Could it be that you are Thea—the personage who chose the location for this tent?|Aha! Could it be that you are Thea—the personage who chose the location for this tent?
36.12.3|Hoo hoo! If it isn't Thea!|Hoo hoo! If it isn't Thea!
20.68.7|They are, of course, most famous for their size, which could be up to 13 tons for the largest males.|They are, of course, most famous for their size, which could be up to thirteen tons for the largest males.
1.28.7|With its black-and-white-striped wing pattern, the paper kite butterfly is both elegant and pretty...|With its black-and-white-striped wing pattern, the paper kite butterfly is both elegant and pretty...
33.57.9|Not to worry, you can bring me a fossil any...OLD...time. Hoo hoo! A bit of fossil humor there.|Not to worry, you can bring me a fossil any...OLD...time. Hoo hoo! A bit of fossil humor there.
14.75.11|Hoo! Careful, now! These fish are particularly dangerous, despite their seemingly docile appearance.|Hoo! Careful, now! These fish are particularly dangerous, despite their seemingly docile appearance.
14.103.4|Ammonites were creatures that lived before and all the way through the age of dinosaurs!|Ammonites were creatures that lived before and all the way through the age of dinosaurs!
1.26.8|This brachio chest would be a sizable step toward opening the museum...|This brachio chest would be a sizable step toward opening the museum...
1.13.1|There, you see! With wood gathered from Atsukari, one can make a lengthy vaulting pole.|There, you see! With wood gathered from Atsukari, one can make a lengthy vaulting pole.
47.70.10|Its size and strength have made it a favored opponent for anglers since time immemorial.|Its size and strength have made it a favored opponent for anglers since time immemorial.
6.95.6|Now, might I interest you in a few fascinating facts about your oarfish?|Now, might I interest you in a few fascinating facts about your oarfish?
36.60.8|And if it wants to lift something even larger... Why, it simply calls on its ant friends to join the effort.|And if it wants to lift something even larger... Why, it simply calls on its ant friends to join the effort.
20.95.7|I tell you, this vicious predator has been known to attack fish, frogs, I and even snakes! SNAKES!|I tell you, this vicious predator has been known to attack fish, frogs, I and even snakes! SNAKES!
22.67.7|Some even theorize that these mammals were nocturnal until the dinosaurs went extinct.|Some even theorize that these mammals were nocturnal until the dinosaurs went extinct.
9.99.2|I never thought I'd lay eyes upon such a well-preserved archelon tail.|I never thought I'd lay eyes upon such a well-preserved archelon tail.
1.15.7|Bah, I say! They may seem innocent things with their pretty white wings, but they hide a dark side!|Bah, I say! They may seem innocent things with their pretty white wings, but they hide a dark side!
42.26.4|But for the betterment of us all. Hoo, and thank you.|But for the betterment of us all. Hoo, and thank you.
8.27.10|Good old Diplodocus—what would we do without you? This stout fellow embodied all the best in dinosaurs.|Good old Diplodocus—what would we do without you? This stout fellow embodied all the best in dinosaurs.
1.96.1|Hoo! Woo hoo! This is undoubtedly... a sea bass!|Hoo! Woo hoo! This is undoubtedly... a sea bass!
24.46.7|Hoo hoo! Why, this is... a guppy!|Hoo hoo! Why, this is... a guppy!
44.99.7|It's as if someone took all the most awful insect parts...and put them together to make the scorpion!|It's as if someone took all the most awful insect parts...and put them together to make the scorpion!
43.104.3|Hoo hoo! Why, this is... a rainbowfish!|Hoo hoo! Why, this is... a rainbowfish!
21.71.6|These beautiful aquatic friends swim in schools amid coral, fluttering back and forth with the tides.|These beautiful aquatic friends swim in schools amid coral, fluttering back and forth with the tides.
11.62.12|Fortunately, zebra turkeyfish are not susceptible to another's venom.|Fortunately, zebra turkeyfish are not susceptible to another's venom.
53.91.5|A stego tail... quite remarkable indeed.|A stego tail... quite remarkable indeed.
9.5.7|However, this particular specimen here has no need to worry.|However, this particular specimen here has no need to worry.
12.89.8|The Diplodocus was a remarkable creature.|The Diplodocus was a remarkable creature.
8.30.7|1 only hope we can find what remains of this fossil and display it in its fully assembled form.|one only hope we can find what remains of this fossil and display it in its fully assembled form.
4.20.9|They are all small and feed by simply swimming with their mouths open to filter food particles from the sea.|They are all small and feed by simply swimming with their mouths open to filter food particles from the sea.
47.70.9|The giant trevally, as befits its name, can reach six feet in length and 180 pounds!|The giant trevally, as befits its name, can reach six feet in length and one hundred and eighty pounds!
11.62.9|The sheer brilliance and diversity found in the aquatic underworld never ceases to amaze me.|The sheer brilliance and diversity found in the aquatic underworld never ceases to amaze me.
34.49.6|The adorable Ophthalmosaurus— cutest of all the Ichthyosaurs!|The adorable Ophthalmosaurus— cutest of all the Ichthyosaurs!
47.54.8|After some consideration, I can safely declare this fossil to be a left ptera wing!|After some consideration, I can safely declare this fossil to be a left ptera wing!
50.11.10|Nibble fish are best known for their use in a certain...skin treatment.|Nibble fish are best known for their use in a certain...skin treatment.
36.60.5|I warn you, the ant may be a small bug, but it finds scary strength in numbers.|I warn you, the ant may be a small bug, but it finds scary strength in numbers.
12.90.9|The T. Rex was a remarkable creature.|The T. Rex was a remarkable creature.
7.21.6|It's not clear exactly how the plates were arranged or what they were for. Yet more mysteries of the ancients!|It's not clear exactly how the plates were arranged or what they were for. Yet more mysteries of the ancients!
4.58.9|Oh mercy, I may need a moment. This is making me feel rather woozy...|Oh mercy, I may need a moment. This is making me feel rather woozy...
18.52.8|I never thought I'd lay eyes upon such a well-preserved dinosaur track.|I never thought I'd lay eyes upon such a well-preserved dinosaur track.
4.119.3|After some consideration, I can safely declare this fossil to be a dunkleosteus!|After some consideration, I can safely declare this fossil to be a dunkleosteus!
5.107.7|The deep contains many mysteries... as well as some things that are just sort of odd and off-putting.|The deep contains many mysteries... as well as some things that are just sort of odd and off-putting.
43.103.10|And it uses suction cups on its front legs to grip its quarry for good.|And it uses suction cups on its front legs to grip its quarry for good.
4.104.6|And though they tend to eat bugs and spiders...mantises have been known to dine on small animals too!|And though they tend to eat bugs and spiders...mantises have been known to dine on small animals too!
4.104.7|And those eerie eyes! Oh my! Did you know it has five of them! Two big ones and three small!|And those eerie eyes! Oh my! Did you know it has five of them! Two big ones and three small!
5.107.6|One theory says it can spray these luminescent sidekicks when prey approaches in order to dazzle them...|One theory says it can spray these luminescent sidekicks when prey approaches in order to dazzle them...
43.103.11|My own legs have gone weak thinking about it...|My own legs have gone weak thinking about it...
5.28.1|Hoo! I had been hoping someone would bring me a Megacerops!|Hoo! I had been hoping someone would bring me a Megacerops!
4.58.8|And I swear this on my pinfeathers... Some have even been seen walking on water!|And I swear this on my pinfeathers... Some have even been seen walking on water!
7.18.3|Ah, that graceful ballerina of the Cretaceous, the Iguanodon!|Ah, that graceful ballerina of the Cretaceous, the Iguanodon!
16.102.3|Hootie hoo! This must be... a blue marlin!|Hootie hoo! This must be... a blue marlin!
18.52.11|Dinosaur tracks are fossilized footprints left on the bottom of the sea or on soft earth.|Dinosaur tracks are fossilized footprints left on the bottom of the sea or on soft earth.
36.46.7|The Archelon was a remarkable creature.|The Archelon was a remarkable creature.
28.52.1|True to their name, they were deer with antlers spanning roughly 10 feet across! Imagine the majesty!|True to their name, they were deer with antlers spanning roughly ten feet across! Imagine the majesty!
50.11.11|This treatment has apparently been used for thousands of years. I have never...experienced said treatment...|This treatment has apparently been used for thousands of years. I have never...experienced said treatment...
47.54.9|A left ptera wing... quite remarkable indeed.|A left ptera wing... quite remarkable indeed.
25.57.3|The Pteranodon was a remarkable creature.|The Pteranodon was a remarkable creature.
34.49.7|What makes a large, sea-dwelling reptile cute, you may ask? I shall tell you... The eyes!|What makes a large, sea-dwelling reptile cute, you may ask? I shall tell you... The eyes!
1.43.1|Both were predators distinguished by their frighteningly huge toe claws. They also likely had feathers.|Both were predators distinguished by their frighteningly huge toe claws. They also likely had feathers.
2.36.3|Hoo hoo! Why, this is... a goldfish!|Hoo hoo! Why, this is... a goldfish!
4.102.1|I never thought I'd lay eyes upon such a well-preserved brachio skull.|I never thought I'd lay eyes upon such a well-preserved brachio skull.
46.63.2|Now, might I interest you in a few fascinating facts about your catfish?|Now, might I interest you in a few fascinating facts about your catfish?
4.20.8|There are more than 140 species of anchovy, but they do all have some things in common.|There are more than one hundred and fourty species of anchovy, but they do all have some things in common.
41.77.12|For one...it has two horrid HORNS upon its head when it is in its caterpillar form.|For one...it has two horrid HORNS upon its head when it is in its caterpillar form.
4.15.1|Eeek! A tarantula!  What a wretched thing...|Eeek! A tarantula!  What a wretched thing...
9.5.6|Sadly, the shiny dace are easy for other fish to spot, which makes them a popular snack.|Sadly, the shiny dace are easy for other fish to spot, which makes them a popular snack.
53.91.4|Of course! It can be but one thing... a stego tail!|Of course! It can be but one thing... a stego tail!
21.71.8|9o much Detter than actual butterflies...|nineo much Detter than actual butterflies...
8.30.4|Apparently it would nimbly dodge the attacks of predators and fight back with its thumb claws!|Apparently it would nimbly dodge the attacks of predators and fight back with its thumb claws!
9.5.4|Dace are shiny little fish that enjoy freshwater streams with gravelly bottoms and plenty of sunlight.|Dace are shiny little fish that enjoy freshwater streams with gravelly bottoms and plenty of sunlight.
11.93.7|They all have a distinctive green hue, but the males have blue underbellies while females have yellow ones.|They all have a distinctive green hue, but the males have blue underbellies while females have yellow ones.
41.77.10|lts impressive bird-like wingspan and elusive nature have made it a favorite among butterfly aficionados.|lts impressive bird-like wingspan and elusive nature have made it a favorite among butterfly aficionados.
18.63.6|Hoo! Woo hoo! This is undoubtedly... a pop-eyed goldfish!|Hoo! Woo hoo! This is undoubtedly... a pop-eyed goldfish!
6.25.1|l only hope we can find what remains of this fossil and display it in its fully assembled form.|l only hope we can find what remains of this fossil and display it in its fully assembled form.
1.15.9|The ravenous beasts chew through cabbage, broccoli, kale and the like with a devastating gusto.|The ravenous beasts chew through cabbage, broccoli, kale and the like with a devastating gusto.
16.41.8|Now, might I interest you in a few fascinating facts about your snapping turtle?|Now, might I interest you in a few fascinating facts about your snapping turtle?
41.77.9|The great purple emperor lives high in the treetops and is renowned for its pretty purple-hued wings.|The great purple emperor lives high in the treetops and is renowned for its pretty purple-hued wings.
4.100.1|Eeek! A moth!  What a wretched thing...|Eeek! A moth!  What a wretched thing...
50.11.13|Please don't ask me any  follow-up questions. Hoo.|Please don't ask me any  follow-up questions. Hoo.
36.60.6|You see, the ant itself is the strongest creature in the world in relation to its size.|You see, the ant itself is the strongest creature in the world in relation to its size.
6.95.8|The oarfish is a long, eel-like fish that can supposedly reach up to I 36 feet in length.|The oarfish is a long, eel-like fish that can supposedly reach up to I thirty six feet in length.
1.26.6|This is most assuredly a brachio chest!|This is most assuredly a brachio chest!
1.28.9|Even this butterfly'’s black-and- white-striped larva and little golden pupae are toxic to predators.|Even this butterfly'’s black-and- white-striped larva and little golden pupae are toxic to predators.
20.68.9|Scientists have pondered for years: were mammoths the COOLEST of all extinct species? Perhaps so!|Scientists have pondered for years: were mammoths the COOLEST of all extinct species? Perhaps so!
4.13.5|At long last, the Atsukari Museum has opened. This very day, no less!|At long last, the Atsukari Museum has opened. This very day, no less!
5.107.4|The football fish is a strange and grotesque deep-sea fish with a lantern-like light on its forehead.|The football fish is a strange and grotesque deep-sea fish with a lantern-like light on its forehead.
9.100.10|Indeed! Fossilized feces reveal not only what food the dinos ate, but how they digested it too. Hoo knew?!|Indeed! Fossilized feces reveal not only what food the dinos ate, but how they digested it too. Hoo knew?!
4.104.5|The mantis is known for its large size and tremendous strength...and for sickle-like arms that pack a punch.|The mantis is known for its large size and tremendous strength...and for sickle-like arms that pack a punch.
12.92.8|The barred knifejaw, also called the striped beakfish, is a lovely fish with a distinctive striped pattern.|The barred knifejaw, also called the striped beakfish, is a lovely fish with a distinctive striped pattern.
12.92.9|It is reportedly also a very curious fish in that it has been known to approach swimmers to "greet" them.|It is reportedly also a very curious fish in that it has been known to approach swimmers to "greet" them.
27.44.10|In fact, when flies rub their legs together, they do so to get rid of debris blocking their taste receptors.|In fact, when flies rub their legs together, they do so to get rid of debris blocking their taste receptors.
4.104.4|Hoo! Don't let the mantis's angelic pose fool you...for it is truly monstrous.|Hoo! Don't let the mantis's angelic pose fool you...for it is truly monstrous.
5.107.5|lts light is apparently powered by luminous bacteria and other glowing microorganisms.|lts light is apparently powered by luminous bacteria and other glowing microorganisms.
14.101.9|Eeek! A wasp!  What a wretched thing...|Eeek! A wasp!  What a wretched thing...
1.28.8|PRETTY POISONOUS I MEAN! Hoo dear! Where was I? Oh yes...|PRETTY POISONOUS I MEAN! Hoo dear! Where was I? Oh yes...
20.68.8|But they were subject to no one's rules, and some species were SMALLER than modern elephants!|But they were subject to no one's rules, and some species were SMALLER than modern elephants!
18.52.12|From these fossils, we can deduce the creature's territory range as well as its relationship with its herd...|From these fossils, we can deduce the creature's territory range as well as its relationship with its herd...
1.26.7|My feathers, what a fabulous fossil!|My feathers, what a fabulous fossil!
36.60.7|One of these diminutive fiends can carry 50 times its own bodyweight!|One of these diminutive fiends can carry fifty times its own bodyweight!
6.95.9|They appear in various legends as things like messengers of the gods.|They appear in various legends as things like messengers of the gods.
20.95.8|Truth be told, no one is safe! Its nickname is "the toe-biter," for goodness sakes!|Truth be told, no one is safe! Its nickname is "the toe-biter," for goodness sakes!
50.11.12|because they eat your dead skin with their little toothless mouths! Can you imagine anything so repellent?!|because they eat your dead skin with their little toothless mouths! Can you imagine anything so repellent?!
1.78.4|With this, we need 7 donations to open the museum!|With this, we need seven donations to open the museum!
22.67.8|They needed every advantage to live among those behemoths. They were nocturnal before it was cool!|They needed every advantage to live among those behemoths. They were nocturnal before it was cool!
1.15.8|The common butterfly caterpillar is called a cabbage worm, you see, and it’s a most voracious pest.|The common butterfly caterpillar is called a cabbage worm, you see, and it’s a most voracious pest.
9.100.3|I never thought I'd lay eyes upon such a well-preserved coprolite.|I never thought I'd lay eyes upon such a well-preserved coprolite.
11.44.8|I never thought I'd lay eyes upon such a well-preserved left ptera wing.|I never thought I'd lay eyes upon such a well-preserved left ptera wing.
18.63.7|Now, might I interest you in a few fascinating facts about your pop-eyed goldfish?|Now, might I interest you in a few fascinating facts about your pop-eyed goldfish?
46.63.1|Hoo! Woo hoo! This is undoubtedly... a catfish!|Hoo! Woo hoo! This is undoubtedly... a catfish!
41.77.11|But truth be told, the so-called great purple emperor has some not-so-great personal peculiarities.|But truth be told, the so-called great purple emperor has some not-so-great personal peculiarities.
24.46.8|Now, might I interest you in a few fascinating facts about your  _ guppy?|Now, might I interest you in a few fascinating facts about your  _ guppy?
13.52.9|The Ankylosaurus was a remarkable creature.|The Ankylosaurus was a remarkable creature.
44.99.8|All scorpions are venomous, you know! Though I understand that only a few kinds are truly deadly.|All scorpions are venomous, you know! Though I understand that only a few kinds are truly deadly.
4.100.12|Eeek! A ladybug! What a wretched thing...|Eeek! A ladybug! What a wretched thing...
11.93.6|The darner dragonfly is a very fast dragonfly, flying at speeds up to 40 miles per hour!|The darner dragonfly is a very fast dragonfly, flying at speeds up to fourty miles per hour!
9.5.5|What a fishy paradise...until the larger fish move in and begin eating the dace!|What a fishy paradise...until the larger fish move in and begin eating the dace!
8.30.5|It could even walk on two legs when it wanted to! Er...truly it was the most elegant and lithe of dinosaurs.|It could even walk on two legs when it wanted to! Er...truly it was the most elegant and lithe of dinosaurs.
9.5.1|Hootie hoo! This must be... a dace!|Hootie hoo! This must be... a dace!
41.18.2|And one must wonder... What will they do next? Walk on air? Walk through walls?|And one must wonder... What will they do next? Walk on air? Walk through walls?
2.36.4|Now, might I interest you in a few fascinating facts about your goldfish?|Now, might I interest you in a few fascinating facts about your goldfish?
4.102.6|Alas, in order to support its large size, it likely needed to eat more or less every waking hour.|Alas, in order to support its large size, it likely needed to eat more or less every waking hour.
46.63.5|Some species of catfish are nocturnal, and they'll feed on almost anything.|Some species of catfish are nocturnal, and they'll feed on almost anything.
43.104.8|I must say, it does make me wish for feathers of a more exciting hue than "underbaked brownie."|I must say, it does make me wish for feathers of a more exciting hue than "underbaked brownie."
4.15.6|These awful arachnids let loose their spiky, itchy hairs to protect themselves from predators.|These awful arachnids let loose their spiky, itchy hairs to protect themselves from predators.
9.100.7|It must be said they are also astonishing treasure troves of ancient information, eh wot!|It must be said they are also astonishing treasure troves of ancient information, eh wot!
4.100.4|Many think the moth is strictly a nocturnal creature. Alas, no!|Many think the moth is strictly a nocturnal creature. Alas, no!
10.82.11|I never thought I'd lay eyes upon such a well-preserved megacero skull.|I never thought I'd lay eyes upon such a well-preserved megacero skull.
1.26.3|But I digress! Back to the matter at wing. I must assess your fabulous find...|But I digress! Back to the matter at wing. I must assess your fabulous find...
29.31.5|The Dimetrodon was a remarkable creature.|The Dimetrodon was a remarkable creature.
11.64.9|But that is hardly the long locusts’ worst trait... I tell you, they spit brown goo when they're scared!|But that is hardly the long locusts’ worst trait... I tell you, they spit brown goo when they're scared!
27.45.1|This gross goo gets on your Tood too!|This gross goo gets on your Tood too!
4.120.1|While its face was rather frightening, I like to picture a cute little tail and perhaps some fluffy paws on its fins.|While its face was rather frightening, I like to picture a cute little tail and perhaps some fluffy paws on its fins.
50.11.8|Now, might I interest you in a few fascinating facts about your nibble fish?|Now, might I interest you in a few fascinating facts about your nibble fish?
7.18.4|When I say it was graceful, I mean by the...ahem...rather low bar set by other large herbivores.|When I say it was graceful, I mean by the...ahem...rather low bar set by other large herbivores.
4.11.2|It has surely strengthened my own resolve to build a museum brimming with wonder.|It has surely strengthened my own resolve to build a museum brimming with wonder.
12.91.12|Are there so many types of fish that are both a shade of red and have a tendency to snap?|Are there so many types of fish that are both a shade of red and have a tendency to snap?
16.102.4|Now, might I interest you in a few fascinating facts about your blue marlin?|Now, might I interest you in a few fascinating facts about your blue marlin?
4.119.5|This dunkleosteus is just the kind of discovery we want to showcase in the museum.|This dunkleosteus is just the kind of discovery we want to showcase in the museum.
1.11.8|I plan to exhibit these creatures, as well as those you gave Tom Nook, in the museum upon its completion.|I plan to exhibit these creatures, as well as those you gave Tom Nook, in the museum upon its completion.
41.38.7|Now, might I interest you in a few fascinating facts about your frog?|Now, might I interest you in a few fascinating facts about your frog?
4.102.13|Woo hoo! Several things, I see! Let us take a look, shall we?|Woo hoo! Several things, I see! Let us take a look, shall we?
5.107.1|Hootie hoo! This must be... a football fish!|Hootie hoo! This must be... a football fish!
12.24.2|So you see, it's all too easy for  a flea to jump from you to me! I itch at the very thought.|So you see, it's all too easy for  a flea to jump from you to me! I itch at the very thought.
4.104.1|Eeek!  A mantis! What a wretched thing...|Eeek!  A mantis! What a wretched thing...
2.23.9|Undoubtedly you know that tadpoles eventually turn into frogs.|Undoubtedly you know that tadpoles eventually turn into frogs.
41.38.6|Hootie hoo! This must be... a frog!|Hootie hoo! This must be... a frog!
4.11.3|I say, I do hope you will continue your support of the museum's efforts going forward.|I say, I do hope you will continue your support of the museum's efforts going forward.
41.101.6|Eeek!  A Queen Alexandra's birdwing! What a wretched thing...|Eeek!  A Queen Alexandra's birdwing! What a wretched thing...
12.91.13|Were there no other names? What about "burgundy biter"? "Garnet grasper"? "Puce pincher"?|Were there no other names? What about "burgundy biter"? "Garnet grasper"? "Puce pincher"?
8.29.1|When most creatures lived in the sea...they dreamed of land. If not for them, we mightn't be here today!|When most creatures lived in the sea...they dreamed of land. If not for them, we mightn't be here today!
5.92.5|Eeek!  A stinkbug! What a wretched thing...|Eeek!  A stinkbug! What a wretched thing...
11.64.8|The wretched beasts are known for their unusually long hind legs as well as their elongated heads.|The wretched beasts are known for their unusually long hind legs as well as their elongated heads.
42.15.1|Alas, when one looks at me, I can't help but feel it is sizing me up for a meal!|Alas, when one looks at me, I can't help but feel it is sizing me up for a meal!
1.26.2|Incredible! Wonderful! Remarkable! My intuition was impeccable... There are fossils on this island!|Incredible! Wonderful! Remarkable! My intuition was impeccable... There are fossils on this island!
36.60.2|Eeek! An ant!  What a wretched thing...|Eeek! An ant!  What a wretched thing...
33.58.10|While no one has seen a living specimen for some 10,000 years, we must remain ever vigilant!|While no one has seen a living specimen for some ten thousand years, we must remain ever vigilant!
9.99.8|It seems CERTAIN giant turtles had to be prima donnas and eat some of the oldest life forms on earth!|It seems CERTAIN giant turtles had to be prima donnas and eat some of the oldest life forms on earth!
4.100.5|These frightful fluttering beasts have been known to haunt the daylight and twilight hours too.|These frightful fluttering beasts have been known to haunt the daylight and twilight hours too.
1.78.1|But it's—how can I put this? Creepy? Viscerally disturbing? Profoundly upsetting to fans of symmetry?|But it's—how can I put this? Creepy? Viscerally disturbing? Profoundly upsetting to fans of symmetry?
9.100.6|Coprolites are, in fact...ehm...bits of fossilized...feces. Hoo! Eww! It's true!|Coprolites are, in fact...ehm...bits of fossilized...feces. Hoo! Eww! It's true!
1.15.10|And my feathers! Their green coloring is truly GROSS!  A hoo-rrific hue, I say.|And my feathers! Their green coloring is truly GROSS!  A hoo-rrific hue, I say.
4.15.7|But seeing how tarantulas also prey on frogs, mice, and even birds, one must ask...|But seeing how tarantulas also prey on frogs, mice, and even birds, one must ask...
42.107.8|You see, the three-foot structure of hollow bone atop its head MAY have been an elaborate noisemaker!|You see, the three-foot structure of hollow bone atop its head MAY have been an elaborate noisemaker!
4.102.7|What a ferocious forager it must have been indeed!|What a ferocious forager it must have been indeed!
46.63.4|Catfish don't have scales and are rather slimy. Believe it or not, this slime helps them breathe!|Catfish don't have scales and are rather slimy. Believe it or not, this slime helps them breathe!
41.18.3|Perish the thougnt...|Perish the thougnt...
53.91.2|Let me see here. Hmmm..,.indeed..|Let me see here. Hmmm..,.indeed..
43.37.6|Eeek! A violin beetle!  What a wretched thing...|Eeek! A violin beetle!  What a wretched thing...
11.93.3|Eeek!  A darner dragonfly! What a wretched thing...|Eeek!  A darner dragonfly! What a wretched thing...
9.5.2|Now, might I interest you in a few fascinating facts about your dace?|Now, might I interest you in a few fascinating facts about your dace?
41.18.1|It is a trick they perform by secreting oil onto the hairs of their feet. To which I say BLEEECH!|It is a trick they perform by secreting oil onto the hairs of their feet. To which I say BLEEECH!
46.63.6|They use a suctioning action to pull in their food. Did I mention they can grow as large as you or I...|They use a suctioning action to pull in their food. Did I mention they can grow as large as you or I...
4.102.5|Due to its long front legs and elongated neck, it seems to have specialized in eating plants up high.|Due to its long front legs and elongated neck, it seems to have specialized in eating plants up high.
2.36.7|Why, they can grow up to... a foot in length!|Why, they can grow up to... a foot in length!
4.15.5|It is a fact, tarantulas have barbed belly hair! I say again...BARBED. BELLY. HAIR!|It is a fact, tarantulas have barbed belly hair! I say again...BARBED. BELLY. HAIR!
34.49.3|The Ophthalmosaurus was a remarkable creature.|The Ophthalmosaurus was a remarkable creature.
4.100.7|The mere thought of them gives my  feathers goosebumps. And I'm no goose.|The mere thought of them gives my  feathers goosebumps. And I'm no goose.
25.57.7|With a wingspan of over 23 feet in some cases, I find it simply stunning that they ever did more than glide!|With a wingspan of over twenty three feet in some cases, I find it simply stunning that they ever did more than glide!
4.17.7|They say you should never meet your Neroes...|They say you should never meet your Neroes...
5.92.7|Ah, I see. In that case...ahem...|Ah, I see. In that case...ahem...
15.74.12|Ahem... Yes, you may not have heard of Deinonychus, but you may have heard of its cousin, the Velociraptor.|Ahem... Yes, you may not have heard of Deinonychus, but you may have heard of its cousin, the Velociraptor.
8.29.3|How would we resolve differences?|How would we resolve differences?
4.120.2|Such speculation is not scientific, of course, and essentially amounts to paleontological fan fiction. I own that.|Such speculation is not scientific, of course, and essentially amounts to paleontological fan fiction. I own that.
14.75.8|Hootie hoo! This must be... a surgeonfish!|Hootie hoo! This must be... a surgeonfish!
16.102.7|These mighty fish can exceed 13 feet from bill to tail. Some accounts even have it fighting with whales!|These mighty fish can exceed thirteen feet from bill to tail. Some accounts even have it fighting with whales!
12.91.11|"Red snapper" is the common name of dozens of fish species, and I wonder why it is so popular.|"Red snapper" is the common name of dozens of fish species, and I wonder why it is so popular.
4.11.1|I only hope this island's rich ecosystem and treasure trove of species continues to inspire all.|I only hope this island's rich ecosystem and treasure trove of species continues to inspire all.
5.107.2|Now, might I interest you in a few fascinating facts about your football fish?|Now, might I interest you in a few fascinating facts about your football fish?
12.24.1|And did you know their legs are so strong, they can jump more than 50 times their body length?|And did you know their legs are so strong, they can jump more than fifty times their body length?
4.13.3|Ah! But more importantly...|Ah! But more importantly...
4.13.2|Hoo! I beg your pardon! I'm a bit of a night owl, don't you know. Drowsy in the daytime.|Hoo! I beg your pardon! I'm a bit of a night owl, don't you know. Drowsy in the daytime.
13.54.9|The acanthostega! Said to be one of the earliest amphibians, it existed well before dinosaurs.|The acanthostega! Said to be one of the earliest amphibians, it existed well before dinosaurs.
16.102.6|The blue marlin has a distinctive angular shape and no scales. It is an unusual relative of the tuna.|The blue marlin has a distinctive angular shape and no scales. It is an unusual relative of the tuna.
14.75.9|Now, might I interest you in a few fascinating facts about your surgeonfish?|Now, might I interest you in a few fascinating facts about your surgeonfish?
8.29.2|Imagine if we'd not left the oceans... How might fashion and music be different in an aquatic world?|Imagine if we'd not left the oceans... How might fashion and music be different in an aquatic world?
15.74.13|Both were predators distinguished by their frighteningly huge toe claws. I They also likely had feathers.|Both were predators distinguished by their frighteningly huge toe claws. I They also likely had feathers.
42.15.2|moot! Ihe horrors! Look away, fiend!|moot! Ihe horrors! Look away, fiend!
1.26.1|Indeed, there can be no doubt. This is...a fossil!|Indeed, there can be no doubt. This is...a fossil!
22.94.1|The Megacerops was a remarkable creature.|The Megacerops was a remarkable creature.
25.57.6|The mighty Pteranodon! Among the very largest animals ever to fly, they were role models to us all.|The mighty Pteranodon! Among the very largest animals ever to fly, they were role models to us all.
4.100.6|Thus, there is no time of day one might escape the moth trait I dislike most of all—those feathery antennae!|Thus, there is no time of day one might escape the moth trait I dislike most of all—those feathery antennae!
